MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	26-08-2015 09:35:05
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
24.6733	8.75909	-3.49881	-212.837	4.26231	63.0541	-12.0409	-24.7058	230.871	1.24234
24.6740	11.1884	-5.36056	-233.591	3.05528	74.6526	-16.0091	-29.8881	288.225	0.931752
24.6747	11.4963	-8.40998	-355.969	0.90527	74.9541	-25.1607	-34.1623	304.109	0.931752
24.6753	9.37497	-11.4594	-437.157	-14.6541	61.2294	-25.7683	-28.0563	368.811	0.931752
24.6760	10.2988	-10.8495	-437.438	-26.8563	52.9788	-16.0091	-19.2104	443.573	0.931752
24.6767	11.1884	-11.7483	-389.54	9.14699	48.7106	-2.2817	-16.768	397.802	0.931752
24.6773	6.02188	-14.1878	-274.465	56.4473	36.5092	23.3626	-14.9362	258.943	0.621168
24.6780	2.66879	-10.5285	-168.591	69.8755	29.7976	49.9122	-8.53273	155.796	0.931752
24.6787	3.28466	-3.20992	-69.7049	163.269	37.7309	55.0956	-1.51867	123.131	0.931752
24.6793	-0.102646	-1.66916	33.4303	305.17	55.7237	41.6658	-1.20554	103.595	0.931752
24.6800	-1.30018	-0.449388	9.93778	339.042	68.544	27.0208	-4.57167	88.9431	0
24.6807	2.36085	5.64945	-75.8151	303.039	78.9208	17.5592	-1.51867	82.2443	-0.621168
24.6813	1.43704	8.37788	-32.7982	255.739	91.4395	3.21174	5.19792	40.1252	0.621168
24.6820	-1.91605	5.64945	66.4041	186.768	89.599	-12.0409	7.34285	16.6236	1.24234
24.6827	-2.83986	5.93835	132.633	109.858	69.1628	-19.3696	9.47212	59.0564	0.931752
24.6833	-4.65327	8.37788	201.284	41.5104	37.4136	-21.8125	7.34285	71.2441	0.931752
24.6840	-2.53193	3.8198	230.571	-13.7299	13.9151	-15.0915	-2.42674	33.1128	0.931752
24.6847	5.406	-5.03957	279.733	-64.7079	18.1991	1.07885	-3.96107	-16.3324	0.931752
24.6853	10.2988	-13.8989	442.986	-103.767	28.5759	12.9834	4.28985	-84.6863	0.931752
24.6860	11.8042	-23.6571	593.739	-72.0255	14.8353	21.5273	5.51105	-149.388	0.931752
24.6867	14.2677	-27.3164	619.057	9.44875	-5.6168	28.546	1.53433	-196.997	0.931752
24.6873	14.8836	-19.9978	571.475	53.4109	-12.3284	22.445	1.23686	-245.814	0.931752
24.6880	10.6067	-8.08899	500.05	67.4426	-17.8183	6.57228	3.97672	-273.281	0.931752
24.6887	1.1291	5.64945	342.59	65.6132	-25.4501	-5.33223	15.265	-198.206	0.931752
24.6893	-8.62223	14.7977	132	46.9986	-25.7516	-14.1738	29.0113	-107.269	0.931752
24.6900	-13.2071	16.3064	64.859	47.3003	-20.8647	-22.4202	36.0254	-126.805	0.931752
24.6907	-13.8229	17.2373	122.238	49.7332	-19.6429	-27.306	41.5208	-142.376	0.931752
24.6913	-7.73264	17.8471	59.6969	18.6146	-19.9603	-26.0783	36.636	-84.6863	0.931752
24.6920	2.36085	18.457	-114.583	-12.2023	-8.66319	-15.4015	20.7604	-18.4607	0.931752
24.6927	5.71394	16.3064	-129.823	-20.444	11.7889	-9.3004	16.4862	16.9373	0.931752
24.6933	4.17425	9.30876	-108.157	-23.801	32.5425	-13.8762	21.0735	38.2881	0.931752
24.6940	8.45116	5.64945	-409.38	-18.3128	53.899	-13.2562	15.5781	91.0938	0.931752
24.6947	13.6519	4.10869	-767.948	-8.54348	60.3092	-12.3509	0.313128	92.3036	1.24234
24.6953	6.02188	-1.99015	-737.117	-10.3729	48.4092	-26.996	-14.3256	-44.4043	0.931752
24.6960	1.1291	-4.75068	-474.661	1.8294	39.5556	-43.7739	-19.2104	-179.611	0.931752
24.6967	8.75909	-11.4594	-306.21	21.0475	30.702	-51.7102	-19.5235	-163.122	0.931752
24.6973	16.3891	-28.8572	-256.17	50.0539	17.5803	-59.9566	-23.1871	-68.2195	0.931752
24.6980	24.327	-40.445	-216.489	147.71	9.04399	-61.4819	-30.2012	-22.4262	0.621168
24.6987	31.3411	-45.003	-181.092	243.838	1.7136	-53.2355	-39.6576	-24.2633	0.931752
24.6993	29.5277	-46.2549	-176.527	249.628	-3.17333	-43.4763	-39.0471	-41.6711	0.931752
24.7000	27.0642	-35.8548	-170.733	214.228	-2.55453	-26.996	-19.5235	-83.7678	0.931752
24.7007	25.5588	-23.6571	-147.522	170.285	-6.5212	-2.88932	3.06865	-159.47	0.931752
24.7013	14.8836	-14.1878	-88.6324	116.572	-18.1197	15.1163	22.2947	-203.718	0.931752
24.7020	3.28466	4.10869	1.68556	75.6843	-28.4965	27.3308	50.9772	-166.483	0.931752
24.7027	-8.93017	26.9954	70.0561	46.6968	-34.9066	38.0076	81.8047	-143.586	0.931752
24.7033	-28.775	43.7833	101.801	13.1264	-11.4081	45.3364	98.8858	-136.26	0.621168
24.7040	-44.6508	61.181	121.044	-9.16585	44.4425	51.4374	116.593	-57.5329	0.931752
24.7047	-48.3119	66.3811	139.024	8.24172	76.4773	50.8298	126.66	63.9404	0.931752
24.7053	-37.6367	43.7833	139.656	63.7838	72.2092	38.6153	93.0929	180.821	0.931752
24.7060	-14.7468	11.1384	132.633	103.446	54.2005	23.3626	30.8431	278.77	0.931752
24.7067	6.02188	-9.91864	164.974	86.3589	20.6425	8.40756	-21.3553	299.225	0.931752
24.7073	11.1884	-14.5088	217.472	35.7016	-18.7385	-3.49695	-46.3742	191.799	0.621168
24.7080	6.63775	-3.49881	220.211	8.24172	-41.0153	-6.54748	-45.4662	81.0121	0.621168
24.7087	3.28466	8.08899	128.945	-1.8294	-47.7269	-2.57931	-41.8026	79.8023	1.24234
24.7093	1.43704	3.49881	-55.3777	-22.594	-58.4052	3.83177	-44.8556	101.153	1.24234
24.7100	2.05291	-9.62975	-296.132	38.1533	-70.3052	7.48992	-46.3742	110.316	0.931752
24.7107	4.79013	-13.8989	-425.85	147.389	-82.824	6.27467	-42.4132	115.805	1.24234
24.7113	2.36085	-8.40998	-287.599	159.309	-97.7703	9.93283	-35.6966	98.1062	0.931752
24.7120	-4.03739	4.42969	-50.7775	104.37	-93.8037	26.1031	-28.0563	96.5827	0.621168
24.7127	-8.62223	20.6077	60.6099	41.8121	-85.5689	38.3177	-21.3553	118.852	0.931752
24.7133	-9.85398	26.3855	63.349	5.4882	-91.3602	35.5647	-21.9659	129.539	0
24.7140	-7.4247	20.6077	63.349	3.05528	-84.9501	28.236	-30.8118	126.178	-0.931752
24.7147	-0.992241	12.0372	46.2476	-21.6699	-60.5472	26.1031	-42.7106	122.526	0.310584
24.7153	6.63775	1.99015	-76.1311	-70.7996	-29.4168	25.4955	-49.4272	89.8616	0.931752
24.7160	11.1884	-6.25934	-155.142	-98.2783	-0.111067	18.1668	-43.9318	20.5891	0.931752
24.7167	13.036	-8.69888	-60.8557	-98.2783	17.2788	11.7681	-32.3305	-25.4955	0.931752
24.7173	15.7732	-6.86922	46.8796	-104.068	29.1788	15.7239	-26.2401	-41.6711	0.931752
24.7180	14.2677	-8.08899	113.389	-125.116	28.2585	20.9197	-26.5376	-64.5453	0.931752
24.7187	8.75909	-12.3582	132.633	-147.106	0.491866	18.1668	-17.9892	-69.743	0.931752
24.7193	8.14322	-14.5088	57.8709	-148.936	-47.1081	9.93283	-0.908071	-51.1255	0.931752
24.7200	10.2988	-18.1681	0.175579	-135.809	-73.9704	-6.54748	8.56405	-37.9968	0.621168
24.7207	12.4201	-20.8966	30.0943	-125.116	-24.5299	-22.7178	7.34285	-23.9721	0.931752
24.7213	15.4653	-17.2373	65.491	-107.425	47.7904	-25.1607	8.56405	-10.5298	0.931752
24.7220	10.2988	-3.8198	46.2476	-98.8818	62.7526	-14.7938	18.6311	-25.4955	0.931752
24.7227	-4.9612	12.6471	12.9929	-109.858	44.4425	-2.2817	26.8664	-47.7649	0.931752
24.7233	-13.2071	22.1163	-29.7431	-99.4854	32.5425	5.35703	33.583	-37.9968	0.931752
24.7240	-8.31429	19.6768	-141.131	-90.0366	39.2541	9.3252	42.4288	-18.7744	0.931752
24.7247	2.36085	9.59765	-222.915	-85.7554	53.2961	7.17991	42.4288	-13.8904	0.931752
24.7253	12.1122	-1.38026	-172.243	39.6621	46.2672	-0.446419	25.0346	-23.6584	0.621168
24.7260	18.8184	-10.5285	-105.734	220.339	33.7642	-5.62984	0.313128	-40.7525	0.931752
24.7267	19.1263	-17.8471	-91.3714	257.266	48.7106	-15.6991	-19.5235	-55.4046	0.931752
24.7273	16.0811	-19.9978	-65.7368	191.031	75.8744	-28.2112	-24.7058	-52.9626	0.931752
24.7280	14.8836	-14.5088	-25.1429	133.659	91.1381	-25.4707	-17.6917	-32.1942	0.931752
24.7287	9.99084	-5.64945	2.31765	75.9861	92.3439	-14.4838	-8.83021	-12.9718	0.931752
24.7293	5.09807	0.449388	16.6449	-1.8294	72.828	-5.33223	-2.42674	-4.1223	1.24234
24.7300	6.94569	-1.38026	8.70873	-59.8232	38.0324	8.09755	-1.51867	-0.47048	1.24234
24.7307	5.71394	-3.8198	-0.140463	-75.9861	-0.111067	24.2802	-2.73987	-5.64576	0.931752
24.7313	3.28466	-3.20992	13.5898	-84.2278	-26.3545	38.0076	-3.35047	-47.16	0.931752
24.7320	10.9146	-7.47911	7.79572	-90.0366	-34.6052	52.9627	0.923727	-88.3606	0.931752
24.7327	19.1263	-18.1681	-14.1517	-62.5579	-42.237	53.2603	4.90045	-60.2662	0.931752
24.7333	22.5136	-27.0275	-9.58662	-26.8563	-47.1081	25.4955	-10.0514	-19.3793	0.931752
24.7340	29.8357	-29.467	-5.02156	-37.531	-49.2501	-8.38276	-30.2012	-12.9718	0.931752
24.7347	35.0022	-31.5856	-16.0128	-43.3398	-73.3516	-28.2112	-31.7199	-24.2633	0.931752
24.7353	30.4173	-31.2967	-15.0647	9.76937	-103.26	-31.5718	-20.1341	-38.3105	0.931752
24.7360	21.8977	-19.6768	0.772548	41.8121	-103.26	-19.9773	-2.42674	-0.47048	0.621168
24.7367	8.14322	-8.08899	12.6768	6.09171	-97.1674	-8.38276	20.1498	53.2538	0.621168
24.7373	-4.9612	-4.42969	6.8827	-46.9986	-100.515	-0.136406	40.9102	53.2538	0.931752
24.7380	-4.9612	-1.05927	19.103	-90.3384	-92.2805	9.3252	48.848	33.1128	0.621168
24.7387	-2.53193	5.03957	70.0561	-123.286	-79.4602	17.5592	43.9632	21.8213	0.931752
24.7393	-5.57708	7.15812	91.7226	-144.353	-74.2718	23.6602	33.8804	14.4953	0.621168
24.7400	-3.45574	2.88893	73.1112	-147.106	-77.3341	24.5779	21.0735	10.821	-0.621168
24.7407	3.5926	-5.03957	88.6675	-117.798	-77.3341	15.4263	15.8756	5.04085	-0.310584
24.7413	7.83528	-16.3385	148.189	-80.2672	-64.1965	-5.33223	22.2947	-10.2385	1.24234
24.7420	11.4963	-19.6768	186.325	-61.0303	-66.9573	-26.3883	21.6841	-22.4262	1.24234
24.7427	11.4963	-12.3582	159.18	-47.9227	-94.7239	-35.8499	4.28985	-26.7053	0.931752
24.7433	5.71394	-5.36056	121.641	-29.3081	-89.837	-43.7739	-4.86914	-33.7177	0.931752
24.7440	3.5926	-1.38026	110.053	27.1581	-66.037	-41.3434	3.06865	-31.5893	0.931752
24.7447	9.37497	-2.88893	86.2445	101.918	-81.3008	-25.4707	-3.03734	-18.1695	0.931752
24.7453	13.6519	-8.69888	51.4447	100.711	-81.3008	-20.5849	-21.0422	-13.5767	0.621168
24.7460	14.8836	-12.6792	32.8333	46.3762	-32.1617	-3.49695	-26.5376	-14.8089	0.621168
24.7467	13.9598	-11.1384	23.6681	5.4882	-8.0444	38.6153	-17.3786	-9.61123	0.310584
24.7473	6.63775	-7.8001	10.2538	-26.5546	-8.96466	50.8298	-7.60901	-4.1223	0.621168
24.7480	3.5926	-5.36056	5.05668	-43.6415	2.3324	23.9702	-4.86914	-0.156827	0.931752
24.7487	9.37497	-6.58033	-1.3344	-70.7996	2.01507	1.99649	-3.96107	6.56431	0.931752
24.7493	13.3439	-15.7286	-14.7838	-86.6796	-21.1661	1.99649	-8.83021	11.4483	0.931752
24.7500	16.697	-29.467	-16.6098	-12.8247	-20.8647	11.1481	-18.5998	11.1347	0.931752
24.7507	25.8667	-37.3955	-16.0128	61.0303	94.4859	13.591	-22.2634	15.1002	0.621168
24.7513	28.6039	-35.8548	-17.2068	46.3762	244.632	10.2304	-12.4938	20.9027	0.931752
24.7520	28.9118	-34.3461	-9.27058	3.05528	295.294	10.8505	-1.81614	23.0311	0.931752
24.7527	43.556	-40.7338	2.0016	-24.4234	275.763	18.4768	-7.60901	25.1819	0.931752
24.7533	58.508	-45.324	10.5699	-24.7252	226.322	13.591	-27.1482	20.2978	1.24234
24.7540	60.3556	-38.9042	17.5579	-16.4834	185.735	-7.76273	-41.4894	14.7865	0.931752
24.7547	49.9542	-22.1163	23.6681	-32.0428	163.76	-20.2749	-31.7199	18.4607	0.621168
24.7553	25.5588	-7.47911	29.7782	-61.9544	129.884	-20.5849	-4.25854	16.9373	0.621168
24.7560	0.821165	-1.66916	36.2044	-79.0414	101.499	-19.3696	40.2996	6.85556	0.931752
24.7567	-18.0998	9.59765	41.6825	-65.3114	57.5642	-11.1233	99.4964	-1.99394	1.24234
24.7573	-30.3147	21.2176	40.4534	-51.5815	-13.2328	11.7681	118.722	-6.87796	0.931752
24.7580	-20.2212	15.4076	33.7463	-70.7996	-63.5936	39.2229	72.3325	-3.80864	0.931752
24.7587	5.406	-1.99015	29.1813	-90.0366	-102.959	40.4505	22.9053	1.68028	1.24234
24.7593	25.8667	-21.8274	27.0392	-86.9813	-130.122	26.4131	10.0827	1.68028	0.931752
24.7600	33.1887	-38.9042	24.5811	-74.779	-145.688	33.1218	11.3039	-1.99394	0.931752
24.7607	27.988	-37.6844	20.929	-53.1091	-152.098	43.8111	13.4332	-3.5174	0.931752
24.7613	9.37497	-13.8989	12.0798	-34.7963	-123.712	34.0395	23.5159	-3.5174	0.931752
24.7620	-11.0857	14.4767	6.8827	-31.4393	-87.695	16.6415	44.8712	-2.59884	0.621168
24.7627	-18.7157	28.2152	15.1349	-21.6699	-78.2385	13.901	64.0973	-0.156827	0.621168
24.7633	-21.145	26.9954	30.6912	-3.6588	-101.134	28.546	67.4634	-2.59884	0.931752
24.7640	-22.3767	24.267	40.7695	7.01584	-124.331	45.944	59.5256	-6.25066	0.931752
24.7647	-18.0998	22.4373	43.8246	24.7252	-107.846	40.7482	49.1454	-3.80864	0.931752
24.7653	-13.515	16.0175	54.4998	76.5896	-64.1965	1.38886	41.5208	-7.16921	0.931752
24.7660	-0.684304	2.88893	65.175	122.683	-11.4081	-40.4257	22.9053	-18.4607	1.24234
24.7667	16.3891	-7.8001	72.5142	118.703	33.1454	-65.14	-11.8832	-25.7868	0.931752
24.7673	18.5446	-8.40998	102.714	116.572	43.2208	-83.1456	-46.6717	-31.903	0.621168
24.7680	18.8184	0.160496	147.592	197.745	32.2252	-88.639	-64.3791	-37.0783	0.621168
24.7687	28.6039	7.768	174.42	365.899	33.7642	-73.684	-61.3261	-31.903	1.24234
24.7693	33.8046	3.49881	170.171	481.867	36.8106	-52.9379	-55.5332	-23.0535	0.931752
24.7700	31.3411	-0.449388	136.882	429.079	15.1368	-42.2486	-43.3212	-14.8089	-0.621168
24.7707	26.7563	5.64945	81.9604	293.571	-19.3415	-41.3434	-15.5468	-3.5174	-0.931752
24.7713	18.8184	7.47911	19.7	181.884	-23.3081	-39.8181	0.626256	-2.91249	0.621168
24.7720	13.036	2.27904	-8.67361	94.6007	56.644	-26.996	-7.92214	-11.4483	1.24234
24.7727	17.005	2.88893	26.4071	19.2181	165.283	-6.8575	-29.5906	-16.0187	0.931752
24.7733	20.666	1.05927	74.6563	-44.8674	205.87	1.07885	-53.9989	-26.3917	0.621168
24.7740	17.6208	-3.20992	91.4416	-99.7871	197.937	2.91413	-56.7544	-38.9154	0.621168
24.7747	20.0501	-3.49881	85.6124	-112.914	174.438	12.9834	-40.8788	-42.276	0.931752
24.7753	24.327	-7.47911	50.8477	-79.6449	151.86	19.3944	-34.1623	-45.0092	1.24234
24.7760	24.0191	-12.9681	7.79572	-56.4662	135.374	20.3121	-41.4894	-44.4043	0.931752
24.7767	23.4032	-12.0693	-1.3344	-60.125	112.796	20.6097	-55.5332	-43.1945	0.621168
24.7773	25.2508	-8.69888	10.5699	-47.3003	87.1714	12.9834	-56.1438	-49.602	0.931752
24.7780	23.0953	-10.2396	3.23066	-27.1581	85.6324	-7.46512	-39.3602	-52.044	0.931752
24.7787	17.005	-16.0175	-31.5691	-29.9116	105.164	-26.686	-30.2012	-42.5672	0.931752
24.7793	16.697	-22.4373	-80.6962	-36.3239	72.828	-35.5399	-32.9411	-27.9375	0.931752
24.7800	17.6208	-26.0966	-137.162	-30.5151	-8.96466	-27.306	-28.6669	-9.31998	0.931752
24.7807	15.4653	-20.2867	-192.084	-16.7852	-50.1704	4.12938	-8.53273	17.5422	0.621168
24.7813	13.036	-11.7483	-219.86	-4.58293	-39.7936	31.299	13.1357	37.6832	0.931752
24.7820	10.6067	-5.97045	-182.005	9.44875	-22.3879	46.5516	17.4099	34.0314	0.931752
24.7827	6.94569	2.88893	-95.3395	22.5752	10.8687	54.1779	14.3569	18.1471	0.621168
24.7833	2.36085	12.6471	-43.1574	21.9716	57.8657	34.9571	12.8226	19.9842	0.621168
24.7840	5.09807	15.4076	-39.5053	21.0475	76.4773	2.3065	9.17465	37.6832	0.621168
24.7847	13.036	9.91864	-40.4183	27.4598	52.9788	-18.452	8.25092	47.4512	0.621168
24.7853	13.3439	4.42969	-38.5923	25.9322	-1.9516	-24.8631	8.56405	49.5796	0.931752
24.7860	7.83528	2.88893	-38.8732	21.3681	-52.2965	-21.8125	6.12165	41.6486	0.931752
24.7867	6.94569	1.05927	-35.2212	29.2892	-92.8834	-20.2749	2.75553	21.8213	0.931752
24.7873	13.3439	-1.05927	-23.3169	41.1898	-131.043	-22.7178	-3.35047	9.90248	0.621168
24.7880	18.8184	-3.8198	-3.19554	60.125	-131.947	-28.2112	-10.0514	7.16921	0.621168
24.7887	18.5446	-8.69888	20.016	124.512	-131.646	-31.2617	-15.5468	9.61123	0.621168
24.7893	17.3129	-12.0693	31.0073	202.63	-180.483	-27.6036	-20.4316	25.4731	0.931752
24.7900	16.697	-11.1384	19.7	213.625	-232.653	-22.1102	-18.5998	39.2066	0.931752
24.7907	15.1573	-9.01987	-0.737433	177.301	-251.883	-8.07275	-10.9751	17.5422	0.931752
24.7913	15.4653	-9.62975	-13.8708	143.127	-245.172	12.3757	-8.21961	-23.9721	0.621168
24.7920	23.7111	-6.25934	-12.0447	106.803	-221.372	33.7295	-8.53273	-27.3102	0.931752
24.7927	28.6039	-5.03957	-7.44456	64.6891	-168.567	46.5516	-10.662	-5.64576	0.931752
24.7933	22.5136	-12.3582	-5.02156	21.0475	-53.8356	23.6602	-18.3023	-6.56431	0.621168
24.7940	19.7422	-13.8989	6.60178	-11.9005	92.0425	-13.8762	-21.3553	-13.5767	0.621168
24.7947	19.7422	-11.1384	16.0479	39.6621	162.538	-40.7234	-17.3786	-1.68028	0.621168
24.7953	16.0811	-10.8495	17.5579	169.681	143.006	-67.8929	-11.2726	12.3445	0.621168
24.7960	13.9598	-8.40998	18.787	237.426	147.893	-78.8798	-1.51867	7.77412	0.931752
24.7967	15.1573	-3.8198	19.7	210.871	192.145	-64.5324	8.25092	0.448076	1.24234
24.7973	15.7732	0.77038	19.103	164.174	189.4	-41.641	15.8756	5.04085	0.931752
24.7980	10.9146	0.449388	11.4829	121.759	161.316	-11.7309	12.8226	6.85556	0.621168
24.7987	7.83528	-2.60003	1.08859	50.6574	142.403	39.2229	7.02972	9.00632	0.931752
24.7993	9.99084	-1.66916	-3.47647	-53.4109	106.687	95.3849	7.34285	14.4953	0.310584
24.8000	9.37497	-2.27904	-7.16363	-94.9213	75.2556	114.916	2.75553	7.16921	-1.24234
24.8007	9.06703	-6.25934	-3.19554	-39.9827	56.644	94.7649	-5.47974	-6.87796	-0.310584
24.8013	9.6829	-9.91864	6.8827	-4.58293	35.5889	58.1461	-9.44081	-24.8682	1.24234
24.8020	11.4963	-8.69888	9.62174	-12.2023	8.4252	16.6415	-11.5857	-23.3448	0.621168
24.8027	13.9598	-5.36056	11.4829	9.44875	-39.1748	-9.3004	-8.83021	5.04085	0.621168
24.8033	12.4201	-4.42969	16.0479	53.7127	-87.695	-6.8575	-2.42674	10.5298	0.931752
24.8040	9.99084	-2.88893	13.3089	86.3589	-113.954	14.1986	0.923727	1.68028	0.621168
24.8047	7.25362	-2.60003	2.63369	114.139	-119.143	46.2416	0.626256	9.90248	0.621168
24.8053	2.97672	-5.03957	-5.93458	120.231	-83.7284	70.0506	1.84745	20.2978	0.931752
24.8060	2.05291	-5.03957	-3.19554	77.8155	-19.9603	55.7032	2.75553	12.9718	1.24234
24.8067	1.43704	-4.42969	7.51479	41.1898	25.2121	12.3757	-1.20554	-10.8434	0.931752
24.8073	4.79013	-2.60003	22.1581	10.0711	42.3005	-15.6991	-2.73987	-23.3448	0.931752
24.8080	10.9146	0.160496	34.0624	-54.9385	31.6222	-26.0783	-1.51867	-21.53	0.931752
24.8087	9.6829	-2.60003	38.9435	-105.596	-5.91826	-41.0334	-5.47974	-23.6584	0.931752
24.8093	6.94569	-4.75068	45.6506	-125.116	-27.8936	-54.1531	-8.53273	-25.7868	0.931752
24.8100	5.71394	-2.60003	47.1606	-147.408	-44.0617	-62.0895	-9.14333	-23.9721	0.310584
24.8107	2.97672	-0.77038	35.8884	-173.642	-34.9066	-51.7102	-10.0514	-21.2164	0
24.8113	1.74498	-0.449388	24.8971	-174.868	89.2975	-17.5344	-6.09034	-18.4607	0.931752
24.8120	3.5926	0.449388	22.1581	-152.595	211.058	8.09755	-1.51867	-13.8904	1.24234
24.8127	6.63775	2.60003	21.2451	-125.738	206.187	17.8692	0.313128	-5.64576	0.621168
24.8133	4.48219	0.77038	17.5579	-99.4854	147.893	13.2934	2.45805	-8.08777	0.931752
24.8140	-1.60811	-3.20992	14.8189	-79.3431	76.1758	1.38886	1.84745	-22.7398	0.931752
24.8147	-4.03739	-2.27904	13.3089	-45.7727	-10.4879	7.48992	0.313128	-26.1004	0.931752
24.8153	-2.53193	1.66916	12.0798	17.3887	-82.2052	18.1668	2.75553	-14.8089	1.24234
24.8160	-1.30018	3.20992	10.5699	49.7332	-113.637	12.6733	3.36612	-8.40142	1.24234
24.8167	-3.76367	-0.160496	7.79572	64.9908	-124.633	1.38886	-1.20554	-12.3669	0.931752
24.8173	-3.76367	-2.60003	7.51479	96.4301	-161.856	-10.5157	-2.73987	-16.0187	0.931752
24.8180	-0.992241	-2.88893	8.4278	92.1678	-193.906	-19.3696	-1.20554	-17.5422	0.931752
24.8187	-0.992241	-3.49881	6.8827	88.8107	-155.446	-29.4389	-3.35047	-19.088	0.931752
24.8193	-0.992241	-2.27904	7.79572	91.5454	-90.4558	-39.1981	-5.18227	-17.8558	0.931752
24.8200	0.513228	-0.449388	8.4278	50.3556	-79.1588	-29.4389	-4.86914	-17.2509	0.931752
24.8207	-1.30018	-1.99015	5.96969	-9.16585	-105.101	-15.6991	-6.70094	-30.6708	0.931752
24.8213	-3.76367	-3.49881	9.62174	-60.4267	-117.001	-19.3696	-8.83021	-50.5205	0.931752
24.8220	-2.83986	-1.38026	14.8189	-92.1678	-110.289	-16.6167	-7.01406	-55.4046	0.931752
24.8227	-0.684304	0.160496	12.0798	-120.552	-96.8501	0.47122	-3.96107	-63.6268	1.24234
24.8233	-0.992241	-0.77038	12.3959	-141.298	-70.0037	4.43939	-4.25854	-84.0814	0.931752
24.8240	-1.30018	0.160496	20.613	-122.079	-29.7183	-6.23747	-4.25854	-82.2443	0.621168
24.8247	-0.376367	1.99015	24.5811	-99.1836	-0.4284	-17.5344	-3.35047	-45.6365	0.931752
24.8253	-1.30018	1.66916	23.3871	-91.5642	12.0904	-23.6354	-4.86914	14.4953	0.931752
24.8260	-1.30018	1.99015	22.439	-81.7949	5.07733	-16.9267	-4.57167	70.3479	0.621168
24.8267	-3.45574	0.449388	18.19	-83.3225	-20.2617	-7.46512	-5.79287	77.0466	0.621168
24.8273	-6.50089	-1.99015	12.3959	-72.629	-27.2748	0.161207	-10.0514	48.0561	0.931752
24.8280	-2.22399	2.27904	12.0798	-35.3998	-8.36173	16.3439	-8.83021	26.3917	0.931752
24.8287	0.205291	4.71858	11.1668	-19.5387	0.491866	24.5779	-6.70094	12.6581	0.931752
24.8293	-4.9612	0.449388	7.51479	-34.1739	-7.14	16.0339	-11.2726	-1.07538	1.24234
24.8300	-5.57708	-0.160496	7.51479	-51.2798	-13.8516	9.01519	-11.5857	-10.8434	1.24234
24.8307	-3.45574	3.20992	13.3089	-65.0097	-15.9936	7.17991	0.313128	-18.4607	0
24.8313	-4.9612	4.42969	16.364	-74.4584	-21.7849	2.91413	7.64032	-17.8558	-0.310584
24.8320	-4.9612	2.88893	12.9929	-72.3273	-31.2414	-5.33223	0.626256	-2.28519	0.931752
24.8327	-1.60811	3.49881	6.60178	-62.5579	-36.4298	-3.80696	-4.25854	21.194	1.24234
24.8333	0.205291	5.32846	5.96969	-56.1456	-44.0617	12.6733	-1.51867	35.2412	0.621168
24.8340	-1.30018	2.88893	12.6768	-54.0144	-48.0284	29.7737	-1.20554	39.8115	0.931752
24.8347	-3.76367	-0.160496	18.19	-52.7885	-18.4212	33.7295	-3.64794	64.5453	0.931752
24.8353	-8.31429	0.160496	23.3871	-46.0933	14.8353	27.6284	-3.64794	51.7304	0.931752
24.8360	-14.1309	3.8198	27.6362	-33.8722	11.4875	28.546	-1.81614	-15.1002	0.931752
24.8367	-15.0547	4.42969	29.1813	-29.6099	-4.39506	21.2173	-0.594943	-9.61123	1.24234
24.8373	-15.9443	-0.160496	27.0392	-29.3081	-12.0111	-4.41459	0.626256	23.0311	0.931752
24.8380	-19.0237	-0.449388	18.4709	-24.1028	-18.1197	-14.1738	3.36612	9.29757	0.621168
24.8387	-9.54604	3.8198	9.02477	-22.594	-22.3879	-2.2817	7.34285	43.4858	0.931752
24.8393	4.79013	2.60003	5.96969	-24.7252	-13.8516	9.01519	12.212	88.3382	0.931752
24.8400	-0.102646	2.60003	9.34081	-31.741	0.793333	15.4263	15.5781	56.9056	0.931752
24.8407	-9.85398	8.98777	15.451	-45.1692	13.0107	14.8186	20.7604	6.25066	0.931752
24.8413	-11.6674	15.6965	18.19	-38.7569	31.3208	3.21174	24.424	-30.6708	0.931752
24.8420	-15.3284	18.778	-31.5691	-9.46761	36.8106	-14.1738	20.4629	-60.2662	0.931752
24.8427	-20.5291	22.4373	-104.189	5.18644	27.3541	-24.5531	9.17465	-34.9499	0.931752
24.8433	-18.4078	24.8769	-96.2525	5.18644	21.5469	-21.5025	-10.9751	14.7865	0.621168
24.8440	6.94569	13.5779	-50.7775	11.297	16.9773	-10.8257	5.51105	10.821	0.621168
24.8447	25.5588	-0.77038	-37.3633	8.54348	2.01507	-5.93986	50.9772	-13.8904	0.931752
24.8453	16.3891	1.66916	-35.2212	-5.80881	-16.2951	3.83177	34.491	-4.1223	0.931752
24.8460	20.358	4.42969	-35.8182	-16.4834	-20.5632	27.0208	-36.6047	6.85556	0.931752
24.8467	19.7422	2.88893	-35.8182	-21.3681	-8.96466	41.3682	-84.5289	-5.35451	0.931752
24.8473	-15.6363	-1.38026	-34.6242	-22.8958	17.8817	38.6153	-94.8934	-8.08777	0.931752
