MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	26-08-2015 09:39:37
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
28.2273	-61.4151	-494.511	9.30013	7.83279	8.98432	-16.6042	-65.5327	-17.4755	0.318596
28.2280	46.0152	-294.309	8.95749	7.23356	11.1176	-17.5339	102.927	-15.9275	0.318596
28.2287	93.2831	60.9007	7.14642	6.0351	9.57918	-15.3956	208.818	-15.6424	0
28.2293	126.883	280.03	7.4401	8.47483	10.1945	-6.22891	203.627	-10.4283	0.318596
28.2300	159.524	224.476	7.73379	8.77444	12.6355	1.69203	284.503	-5.54001	0.637192
28.2307	109.162	3.22103	3.47531	3.55258	12.6355	-4.40672	253.999	-7.69899	0.318596
28.2313	35.3312	-175.895	0.440533	-0.684834	12.3278	-14.4659	11.9902	-7.69899	0.318596
28.2320	33.1943	-102.674	0.146844	-2.52533	11.1176	-19.0586	-112.827	-4.31795	0.637192
28.2327	64.915	184.495	2.88794	-2.22571	13.2509	-18.7425	-109.175	-0.692501	0.318596
28.2333	61.2677	400.57	4.69901	-2.82494	15.3841	-19.9697	-150.061	-0.0814708	0.637192
28.2340	39.2732	417.97	3.18162	-6.20631	13.2509	-25.771	-140.001	-3.09589	0.637192
28.2347	21.2945	361.519	1.95792	-9.24527	11.1176	-30.0475	-67.3473	-4.92898	0.637192
28.2353	-0.994725	300.485	2.5453	-11.0858	9.27149	-34.9191	-33.1683	-6.47693	0.318596
28.2360	-3.13154	229.357	7.73379	-10.7861	9.88686	-38.8796	-41.4144	-5.25486	0.318596
28.2367	34.4101	181.141	9.88751	-11.685	9.27149	-43.4722	-63.9937	-6.47693	0.637192
28.2373	70.6992	132.328	6.51009	-15.6656	3.79475	-51.7093	-45.9854	-13.8093	0.637192
28.2380	52.7204	64.2545	6.2164	-16.864	0.430755	-55.0561	18.996	-15.9275	0.318596
28.2387	8.14201	30.3839	8.37012	-16.864	-2.62556	-54.4611	67.2324	-16.2534	0.318596
28.2393	6.33677	35.5973	11.4049	-15.6656	-3.24092	-48.6599	93.1652	-15.3165	0.318596
28.2400	33.1943	2.92217	4.69901	-13.8251	3.79475	-36.4438	74.2382	-10.1431	-0.637192
28.2407	54.2309	-56.285	-5.97166	-15.9652	6.54338	-28.2067	17.7786	-10.1431	-1.27438
28.2413	68.8939	-48.0498	1.66423	-18.7045	-0.799974	-26.6821	34.5695	-13.1983	0
28.2420	69.815	8.10238	9.88751	-19.9458	-5.0665	-25.771	55.3341	-14.0944	0.637192
28.2427	78.0307	50.5402	10.8175	-18.1053	0.738438	-15.6931	-29.5161	-9.81723	0.637192
28.2433	87.7937	84.7097	11.6986	-15.0236	5.62033	-2.26844	-65.2111	-4.92898	0.318596
28.2440	67.0518	91.7495	7.73379	-16.2648	3.79475	0.780938	14.1264	-5.25486	0.637192
28.2447	78.3622	48.3818	1.66423	-18.4049	2.25634	2.00813	56.2299	-3.42177	0.637192
28.2453	58.7993	-0.730542	-1.71318	-18.4049	3.48707	6.87969	52.8763	1.75162	0.318596
28.2460	-64.7677	-0.132826	-1.71318	-16.5644	7.13823	11.4724	69.047	9.69502	0.318596
28.2467	-88.5674	24.2739	-0.783169	-16.2648	8.98432	13.9081	52.5777	15.8053	0.637192
28.2473	8.76832	19.7246	-3.52426	-19.6034	5.62033	13.2945	31.5145	12.7502	0.318596
28.2480	40.489	-5.01418	-3.52426	-22.0431	2.25634	12.0674	62.6385	7.2509	0.318596
28.2487	10.2788	-34.9	-0.489481	-23.2844	-0.492292	7.49329	48.604	2.68853	0.318596
28.2493	-13.8156	-27.8934	2.88794	-22.3855	0.123073	5.0575	-32.5711	2.97368	0.318596
28.2500	-29.0681	42.305	7.4401	-20.8447	2.8717	4.76	-74.0774	3.9106	0.318596
28.2507	-32.1259	97.2285	8.66381	-23.584	0.430755	-5.02032	-97.874	-3.09589	0.637192
28.2513	-33.968	60.303	8.37012	-26.6229	-4.45114	-19.6536	-131.134	-12.2613	0.637192
28.2520	-28.7733	-30.0187	8.66381	-27.5646	-6.27672	-27.9092	-88.4105	-18.0865	0
28.2527	13.6314	-82.2192	10.8175	-26.6229	-3.24092	-23.0191	32.7319	-16.5386	0
28.2533	49.9573	-86.1708	13.2649	-23.584	-0.184609	-8.98079	130.996	-10.1431	0.318596
28.2540	42.6258	-73.3531	10.4749	-24.8253	-3.24092	3.21672	145.95	-8.59517	0.318596
28.2547	31.3523	-59.34	8.37012	-28.4634	-7.50745	9.63157	102.927	-11.3652	0.637192
28.2553	32.568	-48.9463	1.3216	-28.763	-5.0665	10.5427	91.0291	-13.8093	-0.318596
28.2560	43.5469	-39.1836	-2.30056	-23.2844	3.79475	17.8686	113.011	-8.59517	-0.318596
28.2567	46.6047	-34.9	8.37012	-17.8057	6.83055	30.9958	90.4089	-0.0814708	0.318596
28.2573	22.1787	-44.3638	9.59382	-17.5061	3.79475	35.886	40.0592	0.244412	0.318596
28.2580	-2.2105	-65.7488	4.11164	-15.9652	4.69728	35.886	26.3233	0.52956	0.318596
28.2587	-14.1104	-76.4081	3.47531	-12.5838	8.06128	39.2328	11.6916	3.9106	0.318596
28.2593	-17.1682	-59.9377	4.40532	-9.8445	11.1176	45.6477	-54.2315	8.79884	0.318596
28.2600	-14.7367	-37.3573	5.62903	-7.70439	14.7688	50.5193	-79.8658	14.5833	0
28.2607	-12.3051	-38.2871	1.95792	-8.94565	15.3841	46.5588	-29.5161	15.5202	0.318596
28.2613	-0.405258	-47.7177	-4.45427	-11.3854	14.1534	38.6192	-5.09928	12.7502	0.318596
28.2620	11.8262	-47.12	-7.83169	-12.5838	13.8662	28.8575	-25.8639	8.47296	0
28.2627	18.8261	-45.8913	-5.97166	-11.0858	14.4611	19.3933	-35.9247	8.18781	0
28.2633	20.6682	-47.4188	-1.71318	-8.94565	12.3278	10.8588	-22.4874	9.40987	0.318596
28.2640	11.1999	-52.0013	1.02791	-10.4865	5.00497	1.39453	-5.09928	2.0775	0.318596
28.2647	2.6526	-62.6938	2.5453	-12.9263	-0.184609	-1.35734	8.63662	-4.92898	0.318596
28.2653	2.98418	-78.5665	2.25161	-13.5255	-1.70251	1.69203	22.6711	-6.15104	0.318596
28.2660	3.57364	-75.5115	4.40532	-11.3854	-0.799974	6.28469	54.4153	-3.09589	0.318596
28.2667	-2.2105	-43.4673	8.37012	-10.1441	-1.70251	9.63157	74.2382	-1.30353	0.318596
28.2673	-8.03148	-13.8471	7.73379	-11.9846	-5.96904	7.80938	32.4333	-5.25486	0.318596
28.2680	-3.75785	-2.25804	7.14642	-13.8251	-9.94839	3.21672	-9.99183	-11.3652	0.318596
28.2687	3.27891	2.92217	10.1812	-15.0236	-13.5996	-2.88203	-4.18049	-16.5386	0.318596
28.2693	11.8262	-2.5569	5.92271	-13.5255	-9.02535	-1.97094	11.0714	-15.6424	-0.637192
28.2700	23.726	-14.478	-8.71275	-11.3854	1.3538	8.42297	21.7523	-10.7541	-1.27438
28.2707	29.5102	-17.533	-5.67797	-12.2842	1.64097	17.5711	44.3316	-9.53208	0
28.2713	25.8629	-16.6032	7.4401	-12.9263	-2.62556	26.1056	60.2037	-7.3731	0.955787
28.2720	16.6893	-19.9571	5.62903	-11.685	0.738438	37.0946	48.604	-1.87383	0.318596
28.2727	17.9051	-21.7834	1.66423	-10.1441	6.23569	43.2119	44.6302	5.13266	0.318596
28.2733	30.4312	-22.0823	0.146844	-9.54488	9.27149	40.1439	57.7689	8.47296	0.318596
28.2740	25.8629	-21.7834	-2.00687	-9.24527	9.27149	31.2933	17.7786	5.74369	0.318596
28.2747	1.14209	-19.0605	-1.07686	-10.1441	6.23569	23.0563	-71.321	2.36265	0.637192
28.2753	-10.463	-17.8319	1.66423	-10.1441	5.31265	23.986	-91.1669	6.35472	0.637192
28.2760	-3.75785	-20.2559	4.40532	-7.40477	8.36896	32.8366	-43.5506	15.8053	0.637192
28.2767	-1.28946	-29.1221	2.88794	-6.80554	9.27149	34.6588	-27.0813	20.0825	0.318596
28.2773	-3.13154	-41.01	-0.489481	-7.40477	6.83055	27.3328	-50.5794	19.7567	0.318596
28.2780	-5.89467	-46.8211	-2.6432	-8.004	5.00497	23.3724	-65.8313	20.6936	0.637192
28.2787	-7.40518	-40.1134	-3.52426	-7.40477	7.13823	26.7192	-46.6056	24.9708	0.318596
28.2793	-0.405258	-29.4209	-2.93688	-4.96505	10.5022	29.1736	-10.9106	30.1442	0.318596
28.2800	6.6315	-33.3725	-3.8669	-3.76659	9.88686	22.1452	6.50044	30.1442	0.318596
28.2807	7.25781	-33.0736	-2.93688	-3.46697	8.36896	15.7303	8.31504	26.478	0.318596
28.2813	-0.0736833	-23.3109	-3.52426	-5.9067	4.08192	8.10688	9.55541	17.9236	0.318596
28.2820	-5.89467	-15.0757	-4.16058	-8.34642	-0.492292	-2.26844	6.50044	10.3061	0.318596
28.2827	-2.2105	-2.5569	1.3216	-5.26467	0.738438	-3.79313	6.50044	11.243	0
28.2833	-2.2105	5.67831	4.11164	-4.96505	-2.62556	-4.40672	14.425	7.57678	0.318596
28.2840	-2.54208	18.496	5.33534	-5.9067	-6.5844	-7.1586	23.8885	1.46647	0.318596
28.2847	2.35787	20.9201	8.95749	-4.36582	-5.96904	-5.93141	28.4595	-1.30353	0.637192
28.2853	4.78942	-6.24282	10.4749	-4.0662	-5.96904	-7.7536	18.996	-3.09589	0.637192
28.2860	5.41573	-14.7769	12.0412	-1.9261	-3.83577	-15.6931	2.82528	-0.0814708	0.637192
28.2867	-1.62103	-0.132826	9.88751	-1.9261	-4.14346	-29.4339	-7.53407	-2.48486	0.318596
28.2873	-7.40518	5.37945	5.33534	-2.82494	-3.83577	-37.671	-4.50207	-5.86589	0.318596
28.2880	-3.75785	12.386	3.769	-0.385219	1.64097	-33.6919	10.7728	-1.87383	0.318596
28.2887	-2.83681	18.496	1.02791	-0.0856043	3.17938	-32.1672	14.1264	-1.58868	0.637192
28.2893	-0.0736833	11.7883	0.440533	-0.0856043	4.08192	-29.4339	5.88025	-2.81074	0.637192
28.2900	3.27891	2.02559	1.02791	-0.385219	4.3896	-22.7216	1.90649	-2.48486	0.318596
28.2907	2.06313	-2.85576	-0.489481	-2.22571	0.738438	-23.9302	4.96146	-6.47693	0.318596
28.2913	2.35787	-5.61189	1.3216	-2.22571	-0.799974	-25.1574	5.28304	-10.1431	0.637192
28.2920	0.515783	-7.13939	4.69901	-0.684834	-1.08714	-28.5042	-5.39789	-9.81723	0.318596
28.2927	-2.2105	-4.38325	7.14642	2.35412	-0.492292	-51.0957	-9.67026	-6.47693	0
28.2933	-4.34732	-5.61189	6.85273	2.95335	-1.39483	-88.3204	-2.36588	-4.92898	0.318596
28.2940	-7.11044	-9.59667	4.9927	0.513626	-4.75882	-151.186	2.22806	-5.54001	0.318596
28.2947	-6.1894	-7.77031	3.769	-0.385219	-7.50745	-207.953	0.689092	-6.47693	0.318596
28.2953	-2.83681	-4.71532	1.3216	0.513626	-8.40998	-197.577	-1.44709	-4.31795	0.318596
28.2960	2.06313	-2.5569	0.440533	1.75489	-7.19977	-172.55	0.0918789	1.14059	0.637192
28.2967	7.55254	0.498097	1.3216	2.35412	-7.19977	-195.755	2.22806	7.2509	0.637192
28.2973	9.35778	2.02559	1.66423	2.65373	-9.94839	-226.268	2.82528	12.1391	0.318596
28.2980	5.71046	-1.66032	1.3216	2.35412	-13.9072	-204.903	1.60788	13.0761	0.318596
28.2987	3.27891	-5.91075	3.769	4.19461	-13.0047	-148.137	4.66286	14.2981	0.318596
28.2993	5.41573	-3.48668	8.66381	6.33472	-7.19977	-85.8846	9.23383	17.3125	0.318596
28.3000	6.6315	-0.132826	10.1812	6.0351	-4.45114	-9.59438	8.31504	17.3125	0.318596
28.3007	7.25781	2.92217	11.4049	6.0351	-2.62556	63.0329	8.93523	18.5346	0.637192
28.3013	3.27891	2.02559	9.30013	4.79384	-1.70251	105.761	9.55541	18.8605	0.637192
28.3020	-1.91577	0.498097	5.62903	4.19461	0.738438	163.439	6.79904	18.5346	0
28.3027	1.43683	6.27602	10.1812	6.63433	8.06128	243.392	8.31504	23.1377	0
28.3033	0.515783	5.67831	7.73379	4.19461	9.88686	265.37	6.79904	21.5898	0
28.3040	-0.994725	-0.431684	-9.93646	1.75489	14.1534	211.653	3.14685	18.5346	-1.27438
28.3047	-0.0736833	-0.132826	-14.2439	2.65373	16.3072	153.064	5.28304	17.9236	-0.637192
28.3053	-4.97363	2.62331	3.47531	0.813241	8.67664	146.352	8.31504	10.9171	0.637192
28.3060	-4.05258	5.97716	15.3697	1.45527	6.54338	163.755	16.5612	8.18781	0.318596
28.3067	-4.05258	3.22103	13.5586	-0.0856043	3.17938	168.627	23.5899	3.58471	0
28.3073	-5.89467	2.62331	11.6986	-3.76659	-1.39483	160.092	22.0509	-6.15104	0.318596
28.3080	-0.994725	7.80352	12.0412	-5.26467	-1.70251	141.777	16.2626	-13.1983	0.318596
28.3087	2.98418	6.90695	13.8523	-5.9067	-4.45114	123.779	10.7728	-18.9827	0.637192
28.3093	4.49468	4.74853	17.5234	-5.26467	-6.5844	89.5848	11.37	-20.2047	0.318596
28.3100	3.27891	3.22103	17.5234	-6.50593	-7.19977	23.6699	13.5062	-22.0378	0.318596
28.3107	-0.994725	-0.730542	16.5934	-9.54488	-8.71767	-37.0574	15.964	-28.7592	0.318596
28.3113	-4.34732	-2.25804	17.5234	-12.2842	-10.2561	-72.1438	17.7786	-33.9326	0.318596
28.3120	-6.1894	-0.431684	17.5234	-14.4243	-10.2561	-83.7463	16.2626	-35.1546	0.318596
28.3127	-4.05258	-1.0294	16.2997	-15.366	-8.71767	-56.5808	15.964	-33.3215	0.318596
28.3133	0.847358	-4.38325	13.8523	-15.6656	-7.19977	-4.40672	17.7786	-29.6554	0.318596
28.3140	4.19995	-4.38325	11.4049	-16.5644	-5.68187	23.0563	23.2683	-26.6002	0
28.3147	2.06313	-3.78554	8.07643	-18.7045	-5.37418	21.5316	28.1609	-26.9261	0.318596
28.3153	-1.28946	-4.0844	6.2164	-20.545	-5.0665	16.66	30.9173	-28.7592	0.318596
28.3160	-1.62103	-0.431684	8.07643	-19.6034	-0.184609	9.01798	40.3578	-27.5371	0.318596
28.3167	-5.26836	3.22103	9.30013	-18.4049	2.8717	-7.4561	49.8214	-27.8223	0.318596
28.3173	-4.67889	2.62331	11.4049	-18.1053	1.94865	-13.5549	51.0388	-29.9812	0
28.3180	-1.91577	3.55309	13.5586	-19.6034	-0.184609	0.167344	46.4678	-32.7105	0.318596
28.3187	-12.5999	11.1574	11.6986	-21.7435	-4.45114	6.58219	42.494	-36.7026	0.637192
28.3193	-22.3629	27.9598	15.6634	-18.1053	-4.75882	5.6711	46.4678	-32.7105	0.318596
28.3200	-28.7733	40.4787	19.0408	-16.5644	-6.5844	5.6711	49.8214	-29.3702	0
28.3207	-39.4574	43.5005	16.006	-20.545	-9.02535	-0.130156	54.0937	-30.8774	0.637192
28.3213	-40.9679	46.8875	18.7471	-19.9458	-4.14346	-11.1191	68.4498	-25.093	0.637192
28.3220	-38.5364	38.3203	19.0408	-21.7435	-5.96904	-29.1178	65.6934	-25.3781	0.318596
28.3227	-29.0681	22.1487	15.076	-24.1832	-8.71767	-40.7203	42.1954	-27.5371	0.318596
28.3233	-9.54199	9.03216	16.2997	-22.9848	-4.75882	-67.5697	25.7261	-21.1009	0.318596
28.3240	6.33677	-7.77031	16.006	-23.584	-5.0665	-119.149	7.71783	-20.8158	0.318596
28.3247	19.4524	-19.9571	12.0412	-24.4828	-2.62556	-130.138	-11.2092	-20.4899	0.318596
28.3253	28.5891	-18.1307	8.95749	-23.8836	6.54338	-99.0118	-13.3454	-14.0944	0.318596
28.3260	29.8049	-9.59667	5.92271	-24.1832	14.4611	-73.6871	-9.67026	-5.25486	0
28.3267	27.7049	-5.61189	1.66423	-25.1249	18.7481	-58.1055	-7.53407	4.19574	0.318596
28.3273	18.8261	-5.31304	-3.8669	-27.5646	18.4404	-41.9475	0.0918789	11.243	0.318596
28.3280	9.06305	-3.48668	-7.48905	-29.7047	16.3072	-21.1969	8.63662	14.2981	0
28.3287	4.49468	0.166032	-8.12538	-30.0043	15.0764	0.167344	13.2076	17.0274	0
28.3293	-3.13154	8.10238	-6.90168	-30.0043	14.4611	14.5217	18.996	19.7567	0.637192
28.3300	-14.7367	13.9135	-14.5376	-30.9032	16.5943	25.1945	23.5899	20.3677	-0.637192
28.3307	-19.9313	9.33102	-29.4667	-33.3429	17.5174	34.9563	19.3175	18.5346	-1.59298
28.3313	-16.2472	3.85195	-23.9845	-34.2845	10.8099	52.6575	18.6974	17.9236	0
28.3320	-10.7578	2.32445	-9.64277	-33.9849	2.56402	86.5354	26.3233	19.1456	0.955787
28.3327	-6.81571	0.498097	-6.26535	-33.9849	-1.39483	105.761	24.1871	18.8605	0.318596
28.3333	-3.13154	2.02559	-3.23057	-33.9849	-0.184609	98.7515	18.1002	17.3125	0.318596
28.3340	-3.75785	7.50466	-0.195792	-33.0433	4.3896	79.5255	17.1814	17.3125	0.637192
28.3347	-8.95253	10.8585	-3.23057	-33.3429	4.3896	41.9847	10.4512	15.8053	0.318596
28.3353	-9.54199	15.441	-6.26535	-33.9849	4.3896	12.6809	-1.44709	15.1943	0.318596
28.3360	-8.32622	19.7246	-8.12538	-33.6425	6.23569	5.0575	-6.31668	14.9091	0.318596
28.3367	-8.95253	22.1487	-8.41907	-32.444	8.67664	-12.0302	-0.229697	16.1312	0.318596
28.3373	-6.1894	26.4324	-5.04165	-30.0043	12.9432	-22.108	9.55541	19.1456	0.318596
28.3380	-9.83673	24.2739	-6.26535	-30.9032	10.1945	-13.5549	6.79904	15.8053	0.318596
28.3387	-9.54199	19.3926	-6.60799	-31.5024	7.13823	-39.4932	-5.09928	13.9722	0.318596
28.3393	2.35787	10.5597	-3.52426	-29.7047	7.13823	-84.3599	-16.4004	15.1943	0.318596
28.3400	6.33677	-3.78554	-5.04165	-31.8448	4.69728	-94.7352	-30.1363	6.63987	0.318596
28.3407	9.68936	-5.91075	-1.71318	-31.5024	8.98432	-96.5574	-36.8435	2.68853	0
28.3413	20.9629	-5.61189	4.11164	-29.7047	12.6355	-121.901	-36.8435	6.35472	0
28.3420	25.8629	-18.7284	-1.07686	-34.2845	5.00497	-161.264	-41.1158	2.0775	0.318596
28.3427	27.9997	-21.1857	-4.16058	-35.1834	4.69728	-162.788	-33.7885	3.29957	0.318596
28.3433	27.3734	-10.7921	-1.71318	-32.444	11.4253	-115.188	-12.4266	11.5281	0.318596
28.3440	18.2366	-8.96575	-4.45427	-34.2845	8.67664	-79.7858	4.04267	12.465	0.318596
28.3447	13.042	-4.71532	-5.04165	-33.9849	6.54338	-55.9858	19.3175	16.4164	0
28.3453	9.06305	2.62331	-3.23057	-32.7436	5.00497	-12.0302	31.2159	20.0825	0
28.3460	1.14209	4.74853	-4.74796	-34.2845	-1.39483	34.3613	35.1896	16.4164	0.637192
28.3467	-4.67889	8.7333	-4.16058	-32.444	-0.799974	61.8243	39.1404	15.1943	0.637192
28.3473	-10.1683	14.5112	-2.00687	-29.4051	5.00497	70.0613	47.6852	17.3125	0.318596
28.3480	-16.5788	18.496	-1.41949	-27.265	6.23569	87.7626	56.2299	17.9236	0
28.3487	-22.3629	19.3926	-1.71318	-25.4245	4.3896	117.977	56.8501	13.3612	0
28.3493	-22.6576	18.1971	-0.195792	-22.9848	3.17938	96.9107	47.088	8.79884	0.318596
28.3500	-15.0314	12.386	1.66423	-19.9458	4.3896	12.3834	29.9985	6.96575	0.637192
28.3507	-7.11044	4.15081	1.66423	-17.5061	6.54338	-80.9944	18.996	6.96575	0.637192
28.3513	-4.34732	-1.36147	-0.489481	-16.5644	4.3896	-178.054	15.6424	6.96575	0.318596
28.3520	-0.699992	0.498097	-1.41949	-13.8251	-1.08714	-238.465	7.09765	9.69502	0.318596
28.3527	2.35787	8.7333	-2.00687	-10.4865	-2.62556	-194.528	-14.5628	10.9171	0.637192
28.3533	3.27891	15.441	-2.93688	-8.34642	-0.799974	-131.365	-40.4956	8.18781	0.637192
28.3540	6.6315	16.9685	0.440533	-6.50593	3.17938	-154.551	-49.9592	5.41781	0.318596
28.3547	4.49468	15.441	3.18162	-5.56428	3.79475	-185.975	-43.5506	-0.692501	0.318596
28.3553	1.43683	15.7399	4.11164	-3.12456	1.3538	-151.502	-36.2233	-5.25486	0.318596
28.3560	7.25781	16.3708	6.51009	2.0545	2.56402	-77.9451	-34.7073	-4.31795	0.637192
28.3567	15.1788	6.27602	5.33534	5.39307	1.64097	0.483438	-47.5244	-5.25486	0.637192
28.3573	20.3734	-7.13939	1.95792	7.23356	-1.70251	58.7749	-67.3473	-5.54001	0.637192
28.3580	13.963	-7.13939	1.66423	9.07406	2.25634	102.414	-61.8575	-5.54001	0.637192
28.3587	-0.994725	-0.431684	3.47531	10.2725	9.88686	142.689	-39.2782	-8.92105	0.318596
28.3593	-6.1894	3.55309	1.95792	13.0119	16.5943	188.764	-23.7277	-8.92105	-0.637192
28.3600	-6.81571	8.43444	-2.6432	16.9925	19.9583	243.095	-8.15426	-7.3731	-0.637192
28.3607	-13.1893	15.7399	1.3216	19.7318	19.6506	290.695	9.55541	-8.31002	0.637192
28.3613	-21.4419	23.3774	6.85273	20.6734	20.266	305.347	17.7786	-9.2062	0.637192
28.3620	-26.9313	23.0785	6.2164	18.5333	18.4404	280.022	12.2888	-13.4834	0
28.3627	-24.4997	15.7399	0.440533	16.6928	16.5943	234.858	1.90649	-15.9275	-1.27438
28.3633	-13.5209	14.2124	-3.52426	19.7318	20.8814	179.616	-9.67026	-10.4283	-1.59298
28.3640	-6.48413	10.8585	1.3216	19.7318	17.8251	124.69	-29.5161	-10.4283	0.318596
28.3647	-4.67889	5.04738	5.92271	17.5917	12.0201	84.3971	-44.1708	-15.3165	0.637192
28.3653	0.847358	5.97716	7.73379	20.0314	14.1534	64.5575	-44.1708	-15.0314	0
28.3660	3.57364	3.22103	7.14642	19.7318	11.1176	59.3699	-51.7968	-18.9827	0
28.3667	2.35787	2.02559	8.37012	19.4322	8.36896	65.1711	-60.9387	-22.323	0.318596
28.3673	5.12099	8.7333	12.6286	22.8135	14.4611	73.1107	-58.5039	-17.7606	0.318596
28.3680	2.35787	6.27602	10.4749	21.5723	17.2097	67.6255	-52.0954	-20.2047	0.318596
28.3687	-3.75785	0.498097	5.92271	19.4322	16.3072	60.9132	-43.8492	-24.1561	0.318596
28.3693	-1.28946	2.92217	6.85273	21.5723	18.7481	70.6749	-33.1683	-19.3086	0.318596
28.3700	-0.994725	-0.730542	4.69901	20.3738	17.2097	71.586	-24.9451	-17.7606	0.318596
28.3707	-1.62103	-5.31304	2.5453	18.8329	16.5943	57.8452	-17.9164	-17.7606	0.318596
28.3713	2.35787	-1.36147	5.33534	20.6734	19.343	52.9736	-11.5078	-12.8724	0.318596
28.3720	-1.28946	-1.95918	2.5453	18.8329	16.3072	45.9452	-11.8064	-12.8724	0.318596
28.3727	-6.48413	-5.61189	-2.6432	16.3932	12.3278	27.3328	-13.3454	-13.1983	0.637192
28.3733	-6.1894	-5.31304	-2.00687	16.6928	11.7124	6.28469	-11.5078	-9.2062	0.637192
28.3740	-6.81571	-2.85576	1.02791	17.9341	11.1176	-8.68329	-6.93686	-6.15104	0.318596
28.3747	-8.95253	2.32445	3.47531	19.4322	10.5022	-11.4166	1.90649	-3.70692	0.318596
28.3753	-13.5209	8.43444	3.47531	19.1326	8.36896	-9.89188	7.41922	-2.81074	0.318596
28.3760	-19.305	12.386	1.66423	16.0936	5.62033	-9.59438	5.28304	-3.09589	0.318596
28.3767	-22.3629	15.1422	0.440533	13.6539	5.00497	-11.7327	3.14685	-1.30353	0.318596
28.3773	-21.1471	15.7399	0.146844	12.113	5.31265	-32.1672	4.36425	1.14059	0.637192
28.3780	-15.9524	14.5112	1.3216	10.9145	4.69728	-63.2932	3.14685	2.97368	0.637192
28.3787	-10.1683	12.6849	3.18162	9.67329	3.48707	-95.3488	0.0918789	6.02884	0.637192
28.3793	-4.34732	8.7333	4.40532	8.47483	1.94865	-131.96	-6.01807	6.96575	0.318596
28.3800	1.14209	4.15081	4.40532	7.53318	-0.184609	-153.027	-15.183	6.02884	0
28.3807	4.49468	-0.730542	3.769	6.63433	-1.39483	-158.512	-14.8614	6.35472	0.318596
28.3813	2.6526	-7.43825	3.47531	3.895	-4.75882	-161.264	-2.04431	3.29957	0.637192
28.3820	0.847358	-10.7921	3.769	1.45527	-6.5844	-144.176	12.909	-0.366618	0.318596
28.3827	2.98418	-13.5482	3.769	1.11286	-7.19977	-106.951	18.3988	-0.692501	0.318596
28.3833	3.86838	-18.1307	2.25161	-0.385219	-9.94839	-72.7574	11.9902	-3.09589	0.318596
28.3840	0.847358	-17.8319	2.88794	-1.32687	-9.94839	-52.0068	8.31504	-7.08796	0.637192
28.3847	-2.83681	-14.1792	5.62903	-1.9261	-7.81513	-33.6919	13.2076	-10.4283	0.318596
28.3853	-7.69991	-9.89553	9.30013	-1.62648	-7.19977	-7.7536	18.3988	-13.1983	0.318596
28.3860	-12.3051	-2.85576	13.8523	0.813241	-4.75882	31.6094	24.8073	-12.2613	0.318596
28.3867	-13.8156	0.166032	13.8523	1.45527	-2.62556	77.3872	26.9435	-13.1983	0.318596
28.3873	-13.5209	0.166032	10.8175	0.214011	-2.62556	104.85	24.5087	-16.5386	0.318596
28.3880	-13.1893	3.55309	8.95749	0.513626	-3.24092	111.86	29.0797	-16.5386	0.637192
28.3887	-11.0525	0.796955	7.14642	1.75489	-2.62556	105.464	35.7868	-15.0314	0.318596
28.3893	-3.75785	-7.77031	6.85273	3.25296	-0.184609	86.5354	35.7868	-10.7541	0.318596
28.3900	6.92623	-15.3746	1.02791	3.55258	3.17938	69.1502	28.4595	-4.0328	-0.955787
28.3907	13.963	-25.4694	-8.41907	2.0545	7.44591	60.2996	19.3175	-1.30353	-1.27438
28.3913	17.3156	-34.9	-5.67797	0.513626	10.8099	48.0835	18.6974	-0.977649	0.318596
28.3920	16.6893	-37.3573	0.146844	-1.32687	8.67664	37.7082	25.4045	-0.366618	0.637192
28.3927	13.042	-31.8782	-0.195792	-3.46697	4.69728	36.7971	31.5145	2.0775	0
28.3933	11.4946	-19.6582	2.5453	-3.46697	5.31265	39.8464	31.2159	6.96575	0.318596
28.3940	5.71046	-1.95918	3.769	-1.9261	7.13823	43.8069	23.2683	10.6319	0.637192
28.3947	-14.7367	19.7246	-0.195792	-3.46697	5.00497	43.2119	19.9148	10.6319	0.637192
28.3953	-34.8891	38.3203	-2.00687	-5.9067	2.25634	38.6192	23.8885	9.40987	0.637192
28.3960	-44.0258	47.4853	-2.6432	-7.70439	0.738438	33.1341	20.8335	6.63987	0.318596
28.3967	-46.7889	50.8391	-2.93688	-7.70439	1.64097	31.2933	14.1264	7.2509	0.318596
28.3973	-40.9679	49.6105	0.734221	-5.26467	6.54338	33.1341	10.1526	11.243	0.318596
28.3980	-31.4996	36.7928	0.734221	-5.26467	7.44591	23.6699	2.82528	9.69502	0.318596
28.3987	-25.4208	18.496	-2.6432	-7.40477	3.79475	9.94766	-5.71946	5.74369	0.637192
28.3993	-20.5208	8.10238	-2.00687	-8.34642	1.64097	1.09703	-15.4816	3.9106	0.637192
28.4000	-14.1104	0.796955	-0.195792	-9.24527	-2.93324	-23.0191	-32.5711	0.244412	0.637192
28.4007	-3.42628	-6.24282	3.18162	-8.94565	-6.5844	-52.3229	-46.6056	-1.87383	0.637192
